SEXO,EDAD_TRAMO,COMUNA,n,peso_medio,costo_medio,dias_medio,z_peso_medio,z_costo_medio,score_perfil
HOMBRE,65+,QUILLECO,89,8.283080898876404,110.45816516853932,5.53932584269663,0.9513959387012949,0.035957249779889205,0.9873531884811841
HOMBRE,65+,HUALAÑÉ,129,8.264328682170543,111.14220310077519,7.372093023255814,0.9441754495040036,0.042573519517394846,0.9867489690213984
MUJER,0-17,SALAMANCA,42,7.6659404761904755,134.73176190476192,7.571428571428571,0.7137677251886628,0.2707405212007315,0.9845082463893944
HOMBRE,18-39,PROVIDENCIA,176,6.742740340909091,171.43998352272726,5.943181818181818,0.3582920655215268,0.6257961173351992,0.9840881828567261
HOMBRE,18-39,NEGRETE,33,8.625178787878788,96.34403636363636,5.303030303030303,1.0831197850445278,-0.10055986262336891,0.9825599224211589
HOMBRE,40-64,FLORIDA,95,8.138064210526315,115.53681368421054,5.705263157894737,0.8955576637878281,0.08507983041197764,0.9806374941998057
HOMBRE,40-64,DOÑIHUE,139,8.530922302158274,99.79458992805756,6.179856115107913,1.0468265858140127,-0.0671848229507881,0.9796417628632246
HOMBRE,40-64,PUERTO MONTT,2225,7.792636719101123,129.168338247191,7.645842696629214,0.7625517632372308,0.21692901478003626,0.9794807780172671
HOMBRE,65+,MOLINA,429,7.830640792540793,127.55569603729604,7.24009324009324,0.7771851266431917,0.2013309384922535,0.9785160651354452
HOMBRE,65+,ANTOFAGASTA,2419,7.433274906986358,143.1954313352625,8.787102108309218,0.6241804910301075,0.3526042853025789,0.9767847763326865
HOMBRE,65+,SANTA JUANA,118,8.333277966101695,106.74618983050847,6.635593220338983,0.9707241806537587,5.36413131699487e-05,0.9707778219669286
MUJER,65+,QUILLECO,122,8.326361475409836,106.9717893442623,5.918032786885246,0.9680610050352663,0.0022357238634265393,0.9702967288986928
HOMBRE,65+,VITACURA,124,8.31566935483871,107.33237903225806,6.903225806451613,0.9639440335704565,0.005723481673208747,0.9696675152436653
MUJER,65+,ALTO HOSPICIO,417,7.560168585131894,137.1341973621103,6.505995203836931,0.673040550970009,0.29397777203682074,0.9670183230068298
HOMBRE,65+,ALTO HOSPICIO,422,7.509692654028435,139.05908696682465,7.521327014218009,0.6536049332522473,0.31259602146354876,0.9662009547157961
HOMBRE,18-39,CERRILLOS,183,7.722240983606557,130.5863480874317,9.519125683060109,0.7354460799120687,0.2306445342729446,0.9660906141850133
HOMBRE,18-39,EL MONTE,113,7.885783185840707,124.02603982300884,5.849557522123894,0.7984175527280701,0.16719078851832692,0.965608341246397
HOMBRE,65+,VICUÑA,296,7.585418243243244,135.9784912162162,7.195945945945946,0.6827628620166447,0.2827993516040021,0.9655622136206468
HOMBRE,40-64,SAN RAFAEL,84,8.111304761904762,114.96896428571429,6.666666666666667,0.8852540120794411,0.07958737946199725,0.9648413915414383
HOMBRE,40-64,FUTRONO,94,7.257559574468085,148.93926489361704,5.26595744680851,0.5565217880539375,0.40816078350026447,0.964682571554202
MUJER,40-64,PAILLACO,161,7.1668521739130435,151.88497763975155,7.124223602484472,0.5215951542540337,0.4366528146862106,0.9582479689402443
HOMBRE,65+,CHOLCHOL,174,7.406952298850575,141.8261816091954,9.67816091954023,0.6140450435430087,0.3393603918008633,0.953405435343872
HOMBRE,65+,PAIGUANO,40,8.3278025,105.1113425,9.55,0.9686158675696279,-0.01575921117430775,0.9528566563953201
HOMBRE,65+,TRAIGUÉN,235,7.799647659574468,125.78899574468086,8.093617021276597,0.7652513064829537,0.18424275502987547,0.9494940615128291
HOMBRE,65+,NANCAGUA,173,8.19987225433526,109.76728959537571,6.92485549132948,0.9193566801723126,0.029274843831781503,0.9486315240040941
HOMBRE,0-17,CERRILLOS,392,6.759639540816326,166.98598163265308,7.913265306122449,0.3647990557236462,0.5827153515949604,0.9475144073186066
MUJER,65+,RANCAGUA,1902,7.933138958990536,119.86031035751842,6.311251314405888,0.8166517622522618,0.12689830107238773,0.9435500633246495
HOMBRE,65+,LANCO,138,8.431747101449275,99.85071086956522,8.18840579710145,1.0086394489762278,-0.06664200029514421,0.9419974486810836
HOMBRE,40-64,VILLA ALEMANA,506,7.747683794466403,127.01435830039526,6.8853754940711465,0.7452427638904926,0.19609491821086442,0.941337682101357
MUJER,40-64,PEÑAFLOR,564,7.725771808510638,127.6001134751773,4.533687943262412,0.7368056142795162,0.20176056050036448,0.9385661747798807
HOMBRE,18-39,QUELLÓN,95,8.404222105263159,100.2969505263158,7.557894736842106,0.9980410252946574,-0.062325804076341966,0.9357152212183155
HOMBRE,65+,ISLA DE MAIPO,283,8.31650070671378,103.45410070671379,8.646643109540635,0.9642641433114678,-0.031788671249437565,0.9324754720620303
HOMBRE,65+,CERRO NAVIA,1304,7.561173773006135,133.4215615030675,7.4815950920245395,0.6734275957818864,0.2580677747647787,0.9314953705466651
MUJER,65+,MAULE,331,7.936632628398791,117.97509395770392,6.507552870090635,0.8179969899987674,0.10866378566478156,0.9266607756635489
HOMBRE,65+,PITRUFQUÉN,400,7.943034,117.55020575,7.4425,0.8204618204355834,0.1045541086162212,0.9250159290518045
HOMBRE,40-64,PADRE LAS CASAS,823,7.343294775212637,141.36709914945322,7.5565006075334145,0.5895338900637308,0.33491997520659106,0.9244538652703218
HOMBRE,0-17,QUILLÓN,69,6.6231478260869565,169.97275217391308,5.811594202898551,0.3122432983333672,0.6116045090725575,0.9238478074059246
HOMBRE,40-64,CURACAVÍ,227,6.56212114537445,172.25142643171804,7.295154185022026,0.2887451436488881,0.6336446954760647,0.9223898391249528
HOMBRE,40-64,COPIAPO,1550,7.121004967741935,149.82181722580646,7.665806451612903,0.5039418142741791,0.41669715847605515,0.9206389727502342
MUJER,65+,QUEMCHI,38,8.605865789473684,90.68711842105263,5.7368421052631575,1.0756833684043676,-0.1552756806025446,0.920407687801823
HOMBRE,0-17,ANDACOLLO,56,8.3427375,100.83537321428571,4.732142857142857,0.9743665480279994,-0.057117979234292966,0.9172485687937064
HOMBRE,65+,RINCONADA,124,8.734424193548387,84.77837903225807,5.379032258064516,1.125184426460734,-0.21242720943239443,0.9127572170283396
HOMBRE,0-17,QUELLÓN,149,6.242310067114094,183.95988926174496,5.489932885906041,0.16560277216428285,0.746893310274089,0.9124960824383719
MUJER,65+,CHAÑARAL,57,7.959619298245614,115.26738421052632,9.421052631578947,0.8268479436707569,0.08247380815923167,0.9093217518299885
HOMBRE,40-64,ISLA DE MAIPO,260,7.869151923076923,118.10868115384615,6.461538461538462,0.7920137309822558,0.10995589079740935,0.9019696217796651
HOMBRE,65+,CONCEPCIÓN,2064,7.982237451550388,113.48520721899226,6.761143410852713,0.8355570010670887,0.06523592829864552,0.9007929293657343
HOMBRE,40-64,TEODORO SCHMIDT,148,6.393341216216217,176.68431959459457,7.743243243243243,0.22375689856180458,0.6765212897422178,0.9002781883040224
HOMBRE,0-17,SAN JOSÉ DE MAIPO,110,7.121876363636363,147.11231727272727,5.163636363636364,0.5042773428541318,0.3904898654320353,0.8947672082861671
MUJER,0-17,VALPARAISO,1218,6.21431091954023,183.1235604269294,6.894088669950739,0.15482177780177325,0.7388040261867183,0.8936258039884915
HOMBRE,65+,PLACILLA,99,6.298793939393939,179.49389292929294,7.484848484848484,0.18735173102152194,0.7036965298183162,0.8910482608398381
MUJER,65+,SANTA JUANA,98,8.190657142857143,103.98379693877551,5.63265306122449,0.915808426975197,-0.026665251940210858,0.8891431750349862
HOMBRE,40-64,CALAMA,1282,7.200663728549142,143.35315631825273,7.421996879875195,0.5346141998859706,0.354129860102789,0.8887440599887596
MUJER,40-64,PUERTO OCTAY,109,8.340429357798165,97.97641834862385,4.844036697247707,0.9734778042546323,-0.08477085587630155,0.8887069483783308
MUJER,65+,LO PRADO,1199,7.451460717264387,133.03524353628023,6.331943286071726,0.6311828869983377,0.2543311634567556,0.8855140504550933
HOMBRE,40-64,CURICO,1469,7.302951667801225,138.79687324710687,7.430224642614023,0.5739998880938081,0.3100597926715915,0.8840596807653995
MUJER,0-17,LOS ÁNGELES,1339,6.382376400298731,175.38827580283794,7.201643017176997,0.2195349265078154,0.6639854713120131,0.8835203978198285
MUJER,0-17,QUINTA NORMAL,442,6.83508891402715,156.76479886877829,7.680995475113122,0.39385062827937906,0.4838522637233648,0.8777028920027439
HOMBRE,0-17,PADRE LAS CASAS,528,5.116306818181818,225.17207481060606,6.1231060606060606,-0.26796166571303676,1.1455129236223378,0.877551257909301
HOMBRE,65+,BUIN,654,7.876607033639145,115.22675336391438,7.568807339449541,0.7948843006926789,0.082080811472675,0.8769651121653539
HOMBRE,40-64,MÁFIL,53,6.361792452830189,175.0841037735849,10.773584905660377,0.21160913444464213,0.6610434061175224,0.8726525405621646
MUJER,65+,PUERTO VARAS,348,8.21966724137931,101.11543247126437,7.433908045977011,0.9269786852053186,-0.05440914175710859,0.8725695434482099
HOMBRE,40-64,VALDIVIA,1639,7.561720012202563,127.11608084197681,7.102501525320317,0.673637923674253,0.19707881653253834,0.8707167402067914
MUJER,0-17,YUMBEL,60,6.5129600000000005,168.57547166666666,7.15,0.26981578054102,0.5980894914116461,0.8679052719526661
HOMBRE,65+,QUILPUE,1167,7.121212425021423,144.18956898029134,6.656383890317052,0.5040216951260774,0.3622199549982932,0.8662416501243706
HOMBRE,18-39,NOGALES,41,7.6463926829268285,123.21535121951219,6.439024390243903,0.7062409014373711,0.15934950630123762,0.8655904077386087
HOMBRE,18-39,COLTAUCO,63,8.124220634920635,104.00064444444445,6.222222222222222,0.8902272332749674,-0.026502296588384856,0.8637249366865826
HOMBRE,18-39,LAS CABRAS,48,6.546954166666667,166.51722708333332,7.25,0.2829051404304491,0.578181382946694,0.8610865233771431
HOMBRE,65+,IQUIQUE,1816,7.669411618942731,121.6842723568282,6.616740088105727,0.7151042791085567,0.14454034109632086,0.8596446202048775
MUJER,65+,LOS LAGOS,156,8.048623076923077,106.57515192307692,6.198717948717949,0.8611186025767975,-0.0016007010523283979,0.8595179015244692
HOMBRE,65+,PUNITAQUI,183,7.411102732240438,131.8673043715847,6.453551912568306,0.6156431564448404,0.24303442070834605,0.8586775771531864
HOMBRE,40-64,LA REINA,272,7.681335661764706,120.6553213235294,7.341911764705882,0.719695598830091,0.13458794333858579,0.8542835421686769
MUJER,40-64,ANDACOLLO,95,7.126607368421053,142.69811263157894,4.91578947368421,0.5060990031664034,0.3477940335109539,0.8538930366773574
HOMBRE,65+,PUTAENDO,226,7.660950442477876,121.3964646017699,6.610619469026549,0.7118463265038513,0.14175655725879674,0.853602883762648
HOMBRE,0-17,ISLA DE MAIPO,163,6.025234969325154,186.30315276073622,4.104294478527607,0.08201860592029482,0.769558227882827,0.8515768338031219
HOMBRE,40-64,PUERTO OCTAY,117,7.323226495726495,134.40509401709403,8.213675213675213,0.5818066545314846,0.26758086768220884,0.8493875222136935
HOMBRE,65+,PICHILEMU,143,7.152458741258742,140.67665314685314,5.65034965034965,0.5160530028048217,0.32824172422502196,0.8442947270298437
HOMBRE,65+,CARTAGENA,260,7.424659615384615,129.7127226923077,6.746153846153846,0.6208631968180343,0.22219450395842352,0.8430577007764578
MUJER,65+,QUILLÓN,174,7.664342528735633,119.86272988505748,6.390804597701149,0.7131524399391101,0.12692170364420627,0.8400741435833164
MUJER,0-17,MAULE,194,5.729818041237113,196.6466268041237,7.551546391752577,-0.0317308654843294,0.8696041625728088,0.8378732970884795
HOMBRE,65+,OLIVAR,107,8.395819626168224,90.41325794392523,5.738317757009346,0.994805673949956,-0.1579245611714837,0.8368811127784723
HOMBRE,65+,MACHALÍ,265,8.013417358490566,105.36542037735849,6.230188679245283,0.8475627380295746,-0.013301675280878743,0.8342610627486958
MUJER,65+,LA FLORIDA,4120,7.52698031553398,124.11606077669903,6.550728155339806,0.6602614995187944,0.168061504722171,0.8283230042409654
HOMBRE,65+,RÍO HURTADO,48,7.3641958333333335,130.4499583333333,6.9375,0.5975817847067824,0.22932532175559572,0.8269071064623781
MUJER,65+,TEMUCO,2717,7.381592344497608,129.71533231505336,7.456753772543246,0.6042802632334804,0.2222197452019055,0.8265000084353858
HOMBRE,65+,VILLARRICA,811,7.1322373612823675,139.51863255240445,6.570900123304562,0.5082668163520971,0.31704091758347264,0.8253077339355698
MUJER,65+,ARAUCO,199,8.004327135678393,104.76313165829146,6.296482412060302,0.844062572867994,-0.019127236170724527,0.8249353366972695
MUJER,65+,ZAPALLAR,43,8.767918604651163,74.33123488372094,4.27906976744186,1.1380813568519894,-0.3134758800044985,0.8246054768474909
HOMBRE,40-64,PITRUFQUÉN,279,6.745562007168458,154.37077025089607,7.412186379928316,0.35937854031347805,0.4606963269707889,0.8200748672842669
HOMBRE,40-64,LA SERENA,1733,7.564183323716099,121.41835683785344,7.136757068667051,0.6745864149620853,0.1419683071227441,0.8165547220848294
HOMBRE,18-39,SAN RAMÓN,317,6.689975394321767,155.6967283911672,5.6719242902208205,0.3379750687202717,0.4735214881252292,0.8114965568455009
MUJER,65+,VICUÑA,263,6.6291235741444865,157.93268403041824,5.47148288973384,0.31454424360143485,0.4951484841341007,0.8096927277355355
MUJER,65+,PADRE HURTADO,342,7.746564912280703,113.37474269005847,6.111111111111111,0.7448119413983246,0.06416747421823579,0.8089794156165604
HOMBRE,65+,GORBEA,199,7.670656783919599,116.20151859296483,6.557788944723618,0.7155837264403224,0.09150910394332619,0.8070928303836487
MUJER,40-64,LONQUIMAY,99,7.359534343434343,128.2687616161616,5.797979797979798,0.5957868909090576,0.20822797444300017,0.8040148653520578
HOMBRE,40-64,HUALAÑÉ,92,7.976382608695653,103.60328804347827,7.163043478260869,0.833302610013084,-0.030345675744455004,0.802956934268629
HOMBRE,40-64,TENO,274,7.161813868613138,135.85888576642336,6.416058394160584,0.5196551687279891,0.281642483131345,0.8012976518593341
MUJER,40-64,LOS MUERMOS,226,6.774217699115044,150.95203407079646,6.300884955752212,0.3704123352715194,0.4276290368937976,0.798041372165317
HOMBRE,18-39,HUECHURABA,148,6.371233783783784,166.69547364864866,5.743243243243243,0.21524449282534905,0.5799054501370257,0.7951499429623747
MUJER,18-39,LAS CABRAS,80,6.437215,163.96885749999998,6.3,0.2406503777074506,0.553532602872354,0.7941829805798045
HOMBRE,18-39,SAN VICENTE,84,7.724446428571429,112.72165476190477,7.2976190476190474,0.7362952803982759,0.057850564451478,0.7941458448497538
MUJER,0-17,CHILLAN,936,6.2560595085470085,170.82279326923077,6.2243589743589745,0.17089695657417828,0.6198264232523801,0.7907233798265584
HOMBRE,65+,YUNGAY,188,8.067283510638298,98.00207287234042,6.553191489361702,0.8683037509873003,-0.08452271576462493,0.7837810352226754
MUJER,0-17,NACIMIENTO,100,6.790046,148.74409900000003,6.42,0.3765069787658845,0.40627306626284354,0.7827800450287281
HOMBRE,65+,LAMPA,298,7.391622147651006,123.75130436241609,8.570469798657719,0.6081422112077397,0.16453344478331206,0.7726756559910517
MUJER,0-17,YUNGAY,52,7.416211538461538,122.76631538461538,8.557692307692308,0.6176102881556733,0.1550062644056129,0.7726165525612863
MUJER,65+,ISLA DE PASCUA,24,8.679508333333333,72.4651625,5.208333333333333,1.1040392263138725,-0.3315252273558243,0.7725139989580483
MUJER,65+,PEUMO,31,8.110367741935484,95.07446774193549,6.129032258064516,0.8848932151309019,-0.11283960334475017,0.7720536117861517
MUJER,0-17,PUERTO MONTT,1334,6.0855113943028485,175.57985532233883,7.437031484257871,0.10522787670835852,0.665838499802782,0.7710663765111405
HOMBRE,18-39,MULCHÉN,100,5.996016,178.757463,5.21,0.07076792256496034,0.6965735051652123,0.7673414277301727
HOMBRE,40-64,PICHIDEGUA,62,7.853487096774193,104.81207741935484,6.451612903225806,0.7859820329238097,-0.018653814533646142,0.7673282183901636
MUJER,65+,CASABLANCA,246,7.766482926829267,108.04987154471544,7.987804878048781,0.7524813178318025,0.01266333657502988,0.7651446544068323
MUJER,0-17,EMPEDRADO,20,5.921950000000001,181.45244499999998,6.55,0.04224901403936632,0.7226403751579922,0.7648893891973585
HOMBRE,65+,SAN PEDRO DE LA PAZ,924,7.728963744588745,109.47508712121213,7.104978354978355,0.7380346604414673,0.026448552633698948,0.7644832130751662
MUJER,0-17,NANCAGUA,95,6.279476842105263,166.44969578947368,6.242105263157895,0.17991373611757444,0.5775281951118648,0.7574419312294393
MUJER,65+,COLBÚN,239,6.696717154811716,149.7126560669456,5.292887029288703,0.34057096495760497,0.4156413110765969,0.7562122760342018
MUJER,0-17,PENCAHUE,31,6.525445161290323,156.10277096774192,9.741935483870968,0.2746231573774361,0.477448883208056,0.7520720405854922
HOMBRE,40-64,MONTE PATRIA,212,6.624224056603773,152.08836509433962,7.900943396226415,0.31265769791835285,0.43862005392450965,0.7512777518428625
HOMBRE,0-17,QUINTA NORMAL,509,5.394398231827112,200.68377406679764,6.715127701375246,-0.160883335743775,0.9086529550463129,0.7477696193025379
HOMBRE,18-39,SALAMANCA,43,7.72356976744186,107.42996744186048,4.813953488372093,0.735957724454089,0.006667393130097339,0.7426251175841864
MUJER,65+,TALCA,2461,7.689004794798863,108.78707395367736,6.219422998780983,0.7226485773016129,0.01979383293930045,0.7424424102409134
HOMBRE,65+,CURICO,1688,7.336284360189573,122.73234235781992,8.019549763033176,0.5868345491411858,0.15467766463287283,0.7415122137740586
HOMBRE,65+,LLAILLAY,293,7.54692252559727,114.3231938566553,6.686006825938566,0.6679401923683225,0.07334124727281649,0.7412814396411389
HOMBRE,65+,LA HIGUERA,37,7.998178378378378,96.15571081081082,8.135135135135135,0.8416950108694358,-0.10238141753610003,0.7393135933333357
HOMBRE,65+,ÑUÑOA,1135,7.4713703083700445,116.63121365638766,7.1779735682819386,0.6388490200084127,0.09566527469132458,0.7345142946997373
HOMBRE,40-64,PENCAHUE,80,7.517005,114.46958500000001,6.75,0.6564205318517472,0.0747571969532452,0.7311777288049924
MUJER,65+,SAAVEDRA,178,6.017454494382022,173.9448730337079,7.814606741573034,0.07902275555455558,0.6500243419500613,0.7290470975046169
HOMBRE,65+,HUALPÉN,1042,7.5465061420345485,112.70340921305181,6.746641074856046,0.6677798650286955,0.057674086705097126,0.7254539517337926
HOMBRE,40-64,MOSTAZAL,168,7.758983928571428,104.20426845238096,6.011904761904762,0.7495938492855208,-0.024532769317965292,0.7250610799675554
MUJER,65+,SAN JOAQUÍN,751,7.837742343541945,100.5429587217044,6.848202396804261,0.7799195592221307,-0.059946321153505004,0.7199732380686258
HOMBRE,40-64,CHILLAN,1742,6.9523460964408725,135.7412530424799,6.925947187141217,0.4390001821803037,0.28050469559809604,0.7195048777783997
HOMBRE,65+,SAGRADA FAMILIA,200,6.961873000000001,135.202298,7.045,0.44266849005618375,0.27529172162488336,0.717960211681067
HOMBRE,65+,CHEPICA,164,7.489660365853658,114.00815975609756,4.945121951219512,0.645891556074935,0.07029412007770686,0.7161856761526418
MUJER,0-17,HUALQUI,137,6.37737810218978,158.22547810218975,5.087591240875913,0.21761034564003787,0.4979804974846628,0.7155908431247007
HOMBRE,18-39,CERRO NAVIA,603,7.645044278606965,107.54652039800995,5.487562189054726,0.7057217020820161,0.007794736746946069,0.7135164388289622
MUJER,0-17,PANGUIPULLI,157,7.054426114649682,130.9810382165605,6.076433121019108,0.47830581096527974,0.23446212425441168,0.7127679352196914
